media_url,storage_key,alt_text,media_type,mime_type,file_size,bucket_name
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-may/gallery-05.webp,product-lines/dam-thii-may/gallery-05.webp,Đầm Thii Mây - ảnh 5,IMAGE,image/webp,388804,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-may/gallery-06.webp,product-lines/dam-thii-may/gallery-06.webp,Đầm Thii Mây - ảnh 6,IMAGE,image/webp,472220,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-lien/main.webp,product-lines/dam-thii-lien/main.webp,Đầm Thii Liên - ảnh chính,IMAGE,image/webp,507266,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-lien/gallery-01.webp,product-lines/dam-thii-lien/gallery-01.webp,Đầm Thii Liên - ảnh 1,IMAGE,image/webp,507266,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-lien/gallery-02.webp,product-lines/dam-thii-lien/gallery-02.webp,Đầm Thii Liên - ảnh 2,IMAGE,image/webp,411450,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-lien/gallery-03.webp,product-lines/dam-thii-lien/gallery-03.webp,Đầm Thii Liên - ảnh 3,IMAGE,image/webp,388354,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-lien/gallery-04.webp,product-lines/dam-thii-lien/gallery-04.webp,Đầm Thii Liên - ảnh 4,IMAGE,image/webp,321994,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-lien/gallery-05.webp,product-lines/dam-thii-lien/gallery-05.webp,Đầm Thii Liên - ảnh 5,IMAGE,image/webp,445044,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-lien/gallery-06.webp,product-lines/dam-thii-lien/gallery-06.webp,Đầm Thii Liên - ảnh 6,IMAGE,image/webp,256024,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-hong/main.webp,product-lines/dam-thii-hong/main.webp,Đầm Thii Hồng - ảnh chính,IMAGE,image/webp,504792,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-hong/gallery-01.webp,product-lines/dam-thii-hong/gallery-01.webp,Đầm Thii Hồng - ảnh 1,IMAGE,image/webp,504792,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-hong/gallery-02.webp,product-lines/dam-thii-hong/gallery-02.webp,Đầm Thii Hồng - ảnh 2,IMAGE,image/webp,375108,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-hong/gallery-03.webp,product-lines/dam-thii-hong/gallery-03.webp,Đầm Thii Hồng - ảnh 3,IMAGE,image/webp,461352,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-hong/gallery-04.webp,product-lines/dam-thii-hong/gallery-04.webp,Đầm Thii Hồng - ảnh 4,IMAGE,image/webp,429696,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-hong/gallery-05.webp,product-lines/dam-thii-hong/gallery-05.webp,Đầm Thii Hồng - ảnh 5,IMAGE,image/webp,495546,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-huynh/main.webp,product-lines/dam-thii-huynh/main.webp,Đầm Thii Huỳnh - ảnh chính,IMAGE,image/webp,260570,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-huynh/gallery-01.webp,product-lines/dam-thii-huynh/gallery-01.webp,Đầm Thii Huỳnh - ảnh 1,IMAGE,image/webp,260570,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-huynh/gallery-02.webp,product-lines/dam-thii-huynh/gallery-02.webp,Đầm Thii Huỳnh - ảnh 2,IMAGE,image/webp,507358,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-huynh/gallery-03.webp,product-lines/dam-thii-huynh/gallery-03.webp,Đầm Thii Huỳnh - ảnh 3,IMAGE,image/webp,218460,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-huynh/gallery-04.webp,product-lines/dam-thii-huynh/gallery-04.webp,Đầm Thii Huỳnh - ảnh 4,IMAGE,image/webp,401324,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-huynh/gallery-05.webp,product-lines/dam-thii-huynh/gallery-05.webp,Đầm Thii Huỳnh - ảnh 5,IMAGE,image/webp,233944,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-huynh/gallery-06.webp,product-lines/dam-thii-huynh/gallery-06.webp,Đầm Thii Huỳnh - ảnh 6,IMAGE,image/webp,440872,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-ngoc/main.webp,product-lines/dam-thii-ngoc/main.webp,Đầm Thii Ngọc - ảnh chính,IMAGE,image/webp,248854,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-ngoc/gallery-01.webp,product-lines/dam-thii-ngoc/gallery-01.webp,Đầm Thii Ngọc - ảnh 1,IMAGE,image/webp,248854,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-ngoc/gallery-02.webp,product-lines/dam-thii-ngoc/gallery-02.webp,Đầm Thii Ngọc - ảnh 2,IMAGE,image/webp,400322,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-ngoc/gallery-03.webp,product-lines/dam-thii-ngoc/gallery-03.webp,Đầm Thii Ngọc - ảnh 3,IMAGE,image/webp,296362,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-ngoc/gallery-04.webp,product-lines/dam-thii-ngoc/gallery-04.webp,Đầm Thii Ngọc - ảnh 4,IMAGE,image/webp,405968,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-ngoc/gallery-05.webp,product-lines/dam-thii-ngoc/gallery-05.webp,Đầm Thii Ngọc - ảnh 5,IMAGE,image/webp,230592,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-chau/main.webp,product-lines/dam-thii-chau/main.webp,Đầm Thii Châu - ảnh chính,IMAGE,image/webp,443008,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-chau/gallery-01.webp,product-lines/dam-thii-chau/gallery-01.webp,Đầm Thii Châu - ảnh 1,IMAGE,image/webp,443008,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-chau/gallery-02.webp,product-lines/dam-thii-chau/gallery-02.webp,Đầm Thii Châu - ảnh 2,IMAGE,image/webp,272498,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-chau/gallery-03.webp,product-lines/dam-thii-chau/gallery-03.webp,Đầm Thii Châu - ảnh 3,IMAGE,image/webp,196454,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-chau/gallery-04.webp,product-lines/dam-thii-chau/gallery-04.webp,Đầm Thii Châu - ảnh 4,IMAGE,image/webp,488310,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-chau/gallery-05.webp,product-lines/dam-thii-chau/gallery-05.webp,Đầm Thii Châu - ảnh 5,IMAGE,image/webp,517692,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-dan/main.webp,product-lines/dam-thii-dan/main.webp,Đầm Thii Đan - ảnh chính,IMAGE,image/webp,514852,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-dan/gallery-01.webp,product-lines/dam-thii-dan/gallery-01.webp,Đầm Thii Đan - ảnh 1,IMAGE,image/webp,514852,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-dan/gallery-02.webp,product-lines/dam-thii-dan/gallery-02.webp,Đầm Thii Đan - ảnh 2,IMAGE,image/webp,351480,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-dan/gallery-03.webp,product-lines/dam-thii-dan/gallery-03.webp,Đầm Thii Đan - ảnh 3,IMAGE,image/webp,491504,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-dan/gallery-04.webp,product-lines/dam-thii-dan/gallery-04.webp,Đầm Thii Đan - ảnh 4,IMAGE,image/webp,474144,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-mong/main.webp,product-lines/dam-thii-mong/main.webp,Đầm Thii Mộng - ảnh chính,IMAGE,image/webp,177524,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-mong/gallery-01.webp,product-lines/dam-thii-mong/gallery-01.webp,Đầm Thii Mộng - ảnh 1,IMAGE,image/webp,177524,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-mong/gallery-02.webp,product-lines/dam-thii-mong/gallery-02.webp,Đầm Thii Mộng - ảnh 2,IMAGE,image/webp,424858,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-mong/gallery-03.webp,product-lines/dam-thii-mong/gallery-03.webp,Đầm Thii Mộng - ảnh 3,IMAGE,image/webp,223400,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-mong/gallery-04.webp,product-lines/dam-thii-mong/gallery-04.webp,Đầm Thii Mộng - ảnh 4,IMAGE,image/webp,392824,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-mong/gallery-05.webp,product-lines/dam-thii-mong/gallery-05.webp,Đầm Thii Mộng - ảnh 5,IMAGE,image/webp,307674,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-nhan/main.webp,product-lines/dam-thii-nhan/main.webp,Đầm Thii Nhạn - ảnh chính,IMAGE,image/webp,462764,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-nhan/gallery-01.webp,product-lines/dam-thii-nhan/gallery-01.webp,Đầm Thii Nhạn - ảnh 1,IMAGE,image/webp,462764,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-nhan/gallery-02.webp,product-lines/dam-thii-nhan/gallery-02.webp,Đầm Thii Nhạn - ảnh 2,IMAGE,image/webp,441574,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-nhan/gallery-03.webp,product-lines/dam-thii-nhan/gallery-03.webp,Đầm Thii Nhạn - ảnh 3,IMAGE,image/webp,366098,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-nhan/gallery-04.webp,product-lines/dam-thii-nhan/gallery-04.webp,Đầm Thii Nhạn - ảnh 4,IMAGE,image/webp,332502,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-nhan/gallery-05.webp,product-lines/dam-thii-nhan/gallery-05.webp,Đầm Thii Nhạn - ảnh 5,IMAGE,image/webp,273966,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-nhan/gallery-06.webp,product-lines/dam-thii-nhan/gallery-06.webp,Đầm Thii Nhạn - ảnh 6,IMAGE,image/webp,486816,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thii-nhan/gallery-07.webp,product-lines/dam-thii-nhan/gallery-07.webp,Đầm Thii Nhạn - ảnh 7,IMAGE,image/webp,456802,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-cat-diep/main.webp,product-lines/ao-dai-cat-diep/main.webp,Áo dài Cát Điệp - ảnh chính,IMAGE,image/webp,117104,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-cat-diep/gallery-01.webp,product-lines/ao-dai-cat-diep/gallery-01.webp,Áo dài Cát Điệp - ảnh 1,IMAGE,image/webp,117104,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-cat-diep/gallery-02.webp,product-lines/ao-dai-cat-diep/gallery-02.webp,Áo dài Cát Điệp - ảnh 2,IMAGE,image/webp,168170,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-cat-diep/gallery-03.webp,product-lines/ao-dai-cat-diep/gallery-03.webp,Áo dài Cát Điệp - ảnh 3,IMAGE,image/webp,91718,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-cat-diep/gallery-04.webp,product-lines/ao-dai-cat-diep/gallery-04.webp,Áo dài Cát Điệp - ảnh 4,IMAGE,image/webp,93984,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-cat-diep/gallery-05.webp,product-lines/ao-dai-cat-diep/gallery-05.webp,Áo dài Cát Điệp - ảnh 5,IMAGE,image/webp,83540,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-cat-diep/gallery-06.webp,product-lines/ao-dai-cat-diep/gallery-06.webp,Áo dài Cát Điệp - ảnh 6,IMAGE,image/webp,98058,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chu-bao/main.webp,product-lines/ao-dai-chu-bao/main.webp,Áo dài Chu Bảo - ảnh chính,IMAGE,image/webp,120654,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chu-bao/gallery-01.webp,product-lines/ao-dai-chu-bao/gallery-01.webp,Áo dài Chu Bảo - ảnh 1,IMAGE,image/webp,120654,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chu-bao/gallery-02.webp,product-lines/ao-dai-chu-bao/gallery-02.webp,Áo dài Chu Bảo - ảnh 2,IMAGE,image/webp,92594,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chu-bao/gallery-03.webp,product-lines/ao-dai-chu-bao/gallery-03.webp,Áo dài Chu Bảo - ảnh 3,IMAGE,image/webp,81296,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chu-bao/gallery-04.webp,product-lines/ao-dai-chu-bao/gallery-04.webp,Áo dài Chu Bảo - ảnh 4,IMAGE,image/webp,213646,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dan-nien/main.webp,product-lines/ao-dai-dan-nien/main.webp,Áo dài Đan Niên - ảnh chính,IMAGE,image/webp,91688,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dan-nien/gallery-01.webp,product-lines/ao-dai-dan-nien/gallery-01.webp,Áo dài Đan Niên - ảnh 1,IMAGE,image/webp,91688,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dan-nien/gallery-02.webp,product-lines/ao-dai-dan-nien/gallery-02.webp,Áo dài Đan Niên - ảnh 2,IMAGE,image/webp,107002,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dan-nien/gallery-03.webp,product-lines/ao-dai-dan-nien/gallery-03.webp,Áo dài Đan Niên - ảnh 3,IMAGE,image/webp,77190,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dan-nien/gallery-04.webp,product-lines/ao-dai-dan-nien/gallery-04.webp,Áo dài Đan Niên - ảnh 4,IMAGE,image/webp,85582,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-kim/main.webp,product-lines/ao-dai-man-kim/main.webp,Áo dài Mãn Kim - ảnh chính,IMAGE,image/webp,78648,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-kim/gallery-01.webp,product-lines/ao-dai-man-kim/gallery-01.webp,Áo dài Mãn Kim - ảnh 1,IMAGE,image/webp,78648,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-kim/gallery-02.webp,product-lines/ao-dai-man-kim/gallery-02.webp,Áo dài Mãn Kim - ảnh 2,IMAGE,image/webp,114174,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-kim/gallery-03.webp,product-lines/ao-dai-man-kim/gallery-03.webp,Áo dài Mãn Kim - ảnh 3,IMAGE,image/webp,120864,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-kim/gallery-04.webp,product-lines/ao-dai-man-kim/gallery-04.webp,Áo dài Mãn Kim - ảnh 4,IMAGE,image/webp,100576,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-kim/gallery-05.webp,product-lines/ao-dai-man-kim/gallery-05.webp,Áo dài Mãn Kim - ảnh 5,IMAGE,image/webp,99462,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chau-han-man-kim/main.webp,product-lines/ao-dai-chau-han-man-kim/main.webp,Áo dài Châu Hân – Mãn Kim - ảnh chính,IMAGE,image/webp,117948,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chau-han-man-kim/gallery-01.webp,product-lines/ao-dai-chau-han-man-kim/gallery-01.webp,Áo dài Châu Hân – Mãn Kim - ảnh 1,IMAGE,image/webp,117948,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chau-han-man-kim/gallery-02.webp,product-lines/ao-dai-chau-han-man-kim/gallery-02.webp,Áo dài Châu Hân – Mãn Kim - ảnh 2,IMAGE,image/webp,77978,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chau-han-man-kim/gallery-03.webp,product-lines/ao-dai-chau-han-man-kim/gallery-03.webp,Áo dài Châu Hân – Mãn Kim - ảnh 3,IMAGE,image/webp,121438,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chau-han-man-kim/gallery-04.webp,product-lines/ao-dai-chau-han-man-kim/gallery-04.webp,Áo dài Châu Hân – Mãn Kim - ảnh 4,IMAGE,image/webp,97828,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-chau-han-man-kim/gallery-05.webp,product-lines/ao-dai-chau-han-man-kim/gallery-05.webp,Áo dài Châu Hân – Mãn Kim - ảnh 5,IMAGE,image/webp,92880,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-thu-bao/main.webp,product-lines/ao-dai-thu-bao/main.webp,Áo dài Thư Bảo - ảnh chính,IMAGE,image/webp,84768,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-thu-bao/gallery-01.webp,product-lines/ao-dai-thu-bao/gallery-01.webp,Áo dài Thư Bảo - ảnh 1,IMAGE,image/webp,84768,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-thu-bao/gallery-02.webp,product-lines/ao-dai-thu-bao/gallery-02.webp,Áo dài Thư Bảo - ảnh 2,IMAGE,image/webp,126044,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-thu-bao/gallery-03.webp,product-lines/ao-dai-thu-bao/gallery-03.webp,Áo dài Thư Bảo - ảnh 3,IMAGE,image/webp,87404,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-thu-bao/gallery-04.webp,product-lines/ao-dai-thu-bao/gallery-04.webp,Áo dài Thư Bảo - ảnh 4,IMAGE,image/webp,69508,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dieu-lien/main.webp,product-lines/ao-dai-dieu-lien/main.webp,Áo dài Diệu Liên - ảnh chính,IMAGE,image/webp,179596,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dieu-lien/gallery-01.webp,product-lines/ao-dai-dieu-lien/gallery-01.webp,Áo dài Diệu Liên - ảnh 1,IMAGE,image/webp,179596,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dieu-lien/gallery-02.webp,product-lines/ao-dai-dieu-lien/gallery-02.webp,Áo dài Diệu Liên - ảnh 2,IMAGE,image/webp,110222,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-dieu-lien/gallery-03.webp,product-lines/ao-dai-dieu-lien/gallery-03.webp,Áo dài Diệu Liên - ảnh 3,IMAGE,image/webp,118492,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-dao/main.webp,product-lines/ao-dai-man-dao/main.webp,Áo dài Mãn Đào - ảnh chính,IMAGE,image/webp,108804,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-dao/gallery-01.webp,product-lines/ao-dai-man-dao/gallery-01.webp,Áo dài Mãn Đào - ảnh 1,IMAGE,image/webp,108804,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-dao/gallery-02.webp,product-lines/ao-dai-man-dao/gallery-02.webp,Áo dài Mãn Đào - ảnh 2,IMAGE,image/webp,135924,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tieu-hong/main.webp,product-lines/ao-dai-tieu-hong/main.webp,Áo dài Tiêu Hồng - ảnh chính,IMAGE,image/webp,116872,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tieu-hong/gallery-01.webp,product-lines/ao-dai-tieu-hong/gallery-01.webp,Áo dài Tiêu Hồng - ảnh 1,IMAGE,image/webp,116872,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tieu-hong/gallery-02.webp,product-lines/ao-dai-tieu-hong/gallery-02.webp,Áo dài Tiêu Hồng - ảnh 2,IMAGE,image/webp,84368,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tieu-hong/gallery-03.webp,product-lines/ao-dai-tieu-hong/gallery-03.webp,Áo dài Tiêu Hồng - ảnh 3,IMAGE,image/webp,92674,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tu-diep/main.webp,product-lines/ao-dai-tu-diep/main.webp,Áo dài Tú Điệp - ảnh chính,IMAGE,image/webp,186654,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tu-diep/gallery-01.webp,product-lines/ao-dai-tu-diep/gallery-01.webp,Áo dài Tú Điệp - ảnh 1,IMAGE,image/webp,186654,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tu-diep/gallery-02.webp,product-lines/ao-dai-tu-diep/gallery-02.webp,Áo dài Tú Điệp - ảnh 2,IMAGE,image/webp,110000,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tu-diep/gallery-03.webp,product-lines/ao-dai-tu-diep/gallery-03.webp,Áo dài Tú Điệp - ảnh 3,IMAGE,image/webp,133690,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tu-diep/gallery-04.webp,product-lines/ao-dai-tu-diep/gallery-04.webp,Áo dài Tú Điệp - ảnh 4,IMAGE,image/webp,103210,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-nhu/main.webp,product-lines/ao-dai-man-nhu/main.webp,Áo dài Mãn Như - ảnh chính,IMAGE,image/webp,131126,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-nhu/gallery-01.webp,product-lines/ao-dai-man-nhu/gallery-01.webp,Áo dài Mãn Như - ảnh 1,IMAGE,image/webp,131126,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-nhu/gallery-02.webp,product-lines/ao-dai-man-nhu/gallery-02.webp,Áo dài Mãn Như - ảnh 2,IMAGE,image/webp,165820,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-nhu/gallery-03.webp,product-lines/ao-dai-man-nhu/gallery-03.webp,Áo dài Mãn Như - ảnh 3,IMAGE,image/webp,145064,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-man-nhu/gallery-04.webp,product-lines/ao-dai-man-nhu/gallery-04.webp,Áo dài Mãn Như - ảnh 4,IMAGE,image/webp,144420,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-thuc-nghi/main.webp,product-lines/ao-thuc-nghi/main.webp,Áo Thục Nghi - ảnh chính,IMAGE,image/webp,246594,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-thuc-nghi/gallery-01.webp,product-lines/ao-thuc-nghi/gallery-01.webp,Áo Thục Nghi - ảnh 1,IMAGE,image/webp,246594,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-thuc-nghi/gallery-02.webp,product-lines/ao-thuc-nghi/gallery-02.webp,Áo Thục Nghi - ảnh 2,IMAGE,image/webp,168650,product-media
